fixture_id,league_id,season,HomeTeam,AwayTeam,Avg>2.5,Avg<2.5,fetched_at,kickoff_utc
1388504,78,2025,VfB Stuttgart,1. FC Köln,1.43,2.72,2026-02-13T17:30:00+00:00,2026-02-14T17:30:00+00:00
1388497,78,2025,FC Augsburg,1. FC Heidenheim,1.71,2.08,2026-02-14T14:30:00+00:00,2026-02-15T14:30:00+00:00
1388503,78,2025,RB Leipzig,VfL Wolfsburg,1.38,2.93,2026-02-14T16:30:00+00:00,2026-02-15T16:30:00+00:00
1388510,78,2025,FSV Mainz 05,Hamburger SV,1.76,2.0,2026-02-19T19:30:00+00:00,2026-02-20T19:30:00+00:00
1388506,78,2025,Bayern München,Eintracht Frankfurt,1.19,4.41,2026-02-20T14:30:00+00:00,2026-02-21T14:30:00+00:00
1388507,78,2025,1. FC Köln,1899 Hoffenheim,1.56,2.34,2026-02-20T14:30:00+00:00,2026-02-21T14:30:00+00:00
1388513,78,2025,Union Berlin,Bayer Leverkusen,1.88,1.87,2026-02-20T14:30:00+00:00,2026-02-21T14:30:00+00:00
1388514,78,2025,VfL Wolfsburg,FC Augsburg,1.68,2.12,2026-02-20T14:30:00+00:00,2026-02-21T14:30:00+00:00
1388511,78,2025,RB Leipzig,Borussia Dortmund,1.43,2.69,2026-02-20T17:30:00+00:00,2026-02-21T17:30:00+00:00
1388508,78,2025,SC Freiburg,Borussia Mönchengladbach,1.86,1.9,2026-02-21T14:30:00+00:00,2026-02-22T14:30:00+00:00
1388512,78,2025,FC St. Pauli,Werder Bremen,2.27,1.6,2026-02-21T16:30:00+00:00,2026-02-22T16:30:00+00:00
1388509,78,2025,1. FC Heidenheim,VfB Stuttgart,1.53,2.43,2026-02-21T18:30:00+00:00,2026-02-22T18:30:00+00:00
1388515,78,2025,FC Augsburg,1. FC Köln,1.81,1.96,2026-02-26T19:30:00+00:00,2026-02-27T19:30:00+00:00
1388521,78,2025,1899 Hoffenheim,FC St. Pauli,1.73,2.04,2026-02-27T14:30:00+00:00,2026-02-28T14:30:00+00:00
1388516,78,2025,Bayer Leverkusen,FSV Mainz 05,1.64,2.19,2026-02-27T14:30:00+00:00,2026-02-28T14:30:00+00:00
1388517,78,2025,Borussia Mönchengladbach,Union Berlin,2.0,1.77,2026-02-27T14:30:00+00:00,2026-02-28T14:30:00+00:00
1388523,78,2025,Werder Bremen,1. FC Heidenheim,1.67,2.14,2026-02-27T14:30:00+00:00,2026-02-28T14:30:00+00:00
1388518,78,2025,Borussia Dortmund,Bayern München,1.3,3.36,2026-02-27T17:30:00+00:00,2026-02-28T17:30:00+00:00
1388522,78,2025,VfB Stuttgart,VfL Wolfsburg,1.42,2.74,2026-02-28T14:30:00+00:00,2026-03-01T14:30:00+00:00
1388519,78,2025,Eintracht Frankfurt,SC Freiburg,1.75,2.0,2026-02-28T16:30:00+00:00,2026-03-01T16:30:00+00:00
1388520,78,2025,Hamburger SV,RB Leipzig,1.56,2.35,2026-02-28T18:30:00+00:00,2026-03-01T18:30:00+00:00
1388455,78,2025,Hamburger SV,Bayer Leverkusen,1.7,2.09,2026-03-03T19:30:00+00:00,2026-03-04T19:30:00+00:00
1388524,78,2025,Bayern München,Borussia Mönchengladbach,1.25,3.78,2026-03-05T19:30:00+00:00,2026-03-06T19:30:00+00:00
1388526,78,2025,SC Freiburg,Bayer Leverkusen,1.85,1.91,2026-03-06T14:30:00+00:00,2026-03-07T14:30:00+00:00
1388527,78,2025,1. FC Heidenheim,1899 Hoffenheim,1.47,2.6,2026-03-06T14:30:00+00:00,2026-03-07T14:30:00+00:00
1388528,78,2025,FSV Mainz 05,VfB Stuttgart,1.58,2.3,2026-03-06T14:30:00+00:00,2026-03-07T14:30:00+00:00
1388529,78,2025,RB Leipzig,FC Augsburg,1.43,2.72,2026-03-06T14:30:00+00:00,2026-03-07T14:30:00+00:00
1388532,78,2025,VfL Wolfsburg,Hamburger SV,1.67,2.13,2026-03-06T14:30:00+00:00,2026-03-07T14:30:00+00:00
1388525,78,2025,1. FC Köln,Borussia Dortmund,1.55,2.37,2026-03-06T17:30:00+00:00,2026-03-07T17:30:00+00:00
1388530,78,2025,FC St. Pauli,Eintracht Frankfurt,1.96,1.79,2026-03-07T14:30:00+00:00,2026-03-08T14:30:00+00:00
1388531,78,2025,Union Berlin,Werder Bremen,1.97,1.77,2026-03-07T16:30:00+00:00,2026-03-08T16:30:00+00:00
1388534,78,2025,Borussia Mönchengladbach,FC St. Pauli,2.21,1.63,2026-03-12T19:30:00+00:00,2026-03-13T19:30:00+00:00
1388535,78,2025,Borussia Dortmund,FC Augsburg,1.51,2.46,2026-03-13T14:30:00+00:00,2026-03-14T14:30:00+00:00
1388536,78,2025,Eintracht Frankfurt,1. FC Heidenheim,1.54,2.36,2026-03-13T14:30:00+00:00,2026-03-14T14:30:00+00:00
1388539,78,2025,1899 Hoffenheim,VfL Wolfsburg,1.42,2.73,2026-03-13T14:30:00+00:00,2026-03-14T14:30:00+00:00
1388533,78,2025,Bayer Leverkusen,Bayern München,1.36,3.02,2026-03-13T14:30:00+00:00,2026-03-14T14:30:00+00:00
1388538,78,2025,Hamburger SV,1. FC Köln,1.74,2.03,2026-03-13T17:30:00+00:00,2026-03-14T17:30:00+00:00
1388541,78,2025,Werder Bremen,FSV Mainz 05,1.73,2.03,2026-03-14T14:30:00+00:00,2026-03-15T14:30:00+00:00
1388537,78,2025,SC Freiburg,Union Berlin,2.1,1.68,2026-03-14T16:30:00+00:00,2026-03-15T16:30:00+00:00
1388540,78,2025,VfB Stuttgart,RB Leipzig,1.36,3.02,2026-03-14T18:30:00+00:00,2026-03-15T18:30:00+00:00
1388548,78,2025,RB Leipzig,1899 Hoffenheim,1.36,3.05,2026-03-19T19:30:00+00:00,2026-03-20T19:30:00+00:00
1388543,78,2025,Bayern München,Union Berlin,1.31,3.26,2026-03-20T14:30:00+00:00,2026-03-21T14:30:00+00:00
1388545,78,2025,1. FC Köln,Borussia Mönchengladbach,1.74,2.01,2026-03-20T14:30:00+00:00,2026-03-21T14:30:00+00:00
1388546,78,2025,1. FC Heidenheim,Bayer Leverkusen,1.52,2.44,2026-03-20T14:30:00+00:00,2026-03-21T14:30:00+00:00
1388550,78,2025,VfL Wolfsburg,Werder Bremen,1.66,2.14,2026-03-20T14:30:00+00:00,2026-03-21T14:30:00+00:00
1388544,78,2025,Borussia Dortmund,Hamburger SV,1.52,2.46,2026-03-20T17:30:00+00:00,2026-03-21T17:30:00+00:00
1388547,78,2025,FSV Mainz 05,Eintracht Frankfurt,1.7,2.1,2026-03-21T14:30:00+00:00,2026-03-22T14:30:00+00:00
1388549,78,2025,FC St. Pauli,SC Freiburg,2.23,1.61,2026-03-21T16:30:00+00:00,2026-03-22T16:30:00+00:00
1388542,78,2025,FC Augsburg,VfB Stuttgart,1.56,2.34,2026-03-21T18:30:00+00:00,2026-03-22T18:30:00+00:00
1388554,78,2025,SC Freiburg,Bayern München,1.36,3.03,2026-04-03T13:30:00+00:00,2026-04-04T13:30:00+00:00
1388555,78,2025,Hamburger SV,FC Augsburg,1.78,1.98,2026-04-03T13:30:00+00:00,2026-04-04T13:30:00+00:00
1388556,78,2025,1899 Hoffenheim,FSV Mainz 05,1.53,2.42,2026-04-03T13:30:00+00:00,2026-04-04T13:30:00+00:00
1388551,78,2025,Bayer Leverkusen,VfL Wolfsburg,1.44,2.69,2026-04-03T13:30:00+00:00,2026-04-04T13:30:00+00:00
1388552,78,2025,Borussia Mönchengladbach,1. FC Heidenheim,1.59,2.29,2026-04-03T13:30:00+00:00,2026-04-04T13:30:00+00:00
1388559,78,2025,Werder Bremen,RB Leipzig,1.48,2.58,2026-04-03T13:30:00+00:00,2026-04-04T13:30:00+00:00
1388557,78,2025,VfB Stuttgart,Borussia Dortmund,1.42,2.75,2026-04-03T16:30:00+00:00,2026-04-04T16:30:00+00:00
1388558,78,2025,Union Berlin,FC St. Pauli,2.46,1.51,2026-04-04T13:30:00+00:00,2026-04-05T13:30:00+00:00
1388553,78,2025,Eintracht Frankfurt,1. FC Köln,1.7,2.09,2026-04-04T15:30:00+00:00,2026-04-05T15:30:00+00:00
1388560,78,2025,FC Augsburg,1899 Hoffenheim,1.55,2.38,2026-04-09T18:30:00+00:00,2026-04-10T18:30:00+00:00
1388561,78,2025,Borussia Dortmund,Bayer Leverkusen,1.51,2.46,2026-04-10T13:30:00+00:00,2026-04-11T13:30:00+00:00
1388563,78,2025,1. FC Heidenheim,Union Berlin,1.84,1.91,2026-04-10T13:30:00+00:00,2026-04-11T13:30:00+00:00
1388565,78,2025,RB Leipzig,Borussia Mönchengladbach,1.43,2.7,2026-04-10T13:30:00+00:00,2026-04-11T13:30:00+00:00
1388568,78,2025,VfL Wolfsburg,Eintracht Frankfurt,1.56,2.33,2026-04-10T13:30:00+00:00,2026-04-11T13:30:00+00:00
1388566,78,2025,FC St. Pauli,Bayern München,1.5,2.51,2026-04-10T16:30:00+00:00,2026-04-11T16:30:00+00:00
1388562,78,2025,1. FC Köln,Werder Bremen,1.7,2.09,2026-04-11T13:30:00+00:00,2026-04-12T13:30:00+00:00
1388567,78,2025,VfB Stuttgart,Hamburger SV,1.44,2.7,2026-04-11T15:30:00+00:00,2026-04-12T15:30:00+00:00
1388564,78,2025,FSV Mainz 05,SC Freiburg,1.85,1.9,2026-04-11T17:30:00+00:00,2026-04-12T17:30:00+00:00
1388575,78,2025,FC St. Pauli,1. FC Köln,2.0,1.78,2026-04-16T18:30:00+00:00,2026-04-17T18:30:00+00:00
1388574,78,2025,1899 Hoffenheim,Borussia Dortmund,1.47,2.58,2026-04-17T13:30:00+00:00,2026-04-18T13:30:00+00:00
1388569,78,2025,Bayer Leverkusen,FC Augsburg,1.44,2.68,2026-04-17T13:30:00+00:00,2026-04-18T13:30:00+00:00
1388576,78,2025,Union Berlin,VfL Wolfsburg,1.84,1.91,2026-04-17T13:30:00+00:00,2026-04-18T13:30:00+00:00
1388577,78,2025,Werder Bremen,Hamburger SV,1.7,2.09,2026-04-17T13:30:00+00:00,2026-04-18T13:30:00+00:00
1388572,78,2025,Eintracht Frankfurt,RB Leipzig,1.43,2.71,2026-04-17T16:30:00+00:00,2026-04-18T16:30:00+00:00
1388573,78,2025,SC Freiburg,1. FC Heidenheim,1.6,2.25,2026-04-18T13:30:00+00:00,2026-04-19T13:30:00+00:00
1388570,78,2025,Bayern München,VfB Stuttgart,1.23,3.99,2026-04-18T15:30:00+00:00,2026-04-19T15:30:00+00:00
1388571,78,2025,Borussia Mönchengladbach,FSV Mainz 05,1.84,1.91,2026-04-18T17:30:00+00:00,2026-04-19T17:30:00+00:00
1388584,78,2025,RB Leipzig,Union Berlin,1.49,2.53,2026-04-23T18:30:00+00:00,2026-04-24T18:30:00+00:00
1388578,78,2025,FC Augsburg,Eintracht Frankfurt,1.51,2.47,2026-04-24T13:30:00+00:00,2026-04-25T13:30:00+00:00
1388580,78,2025,1. FC Köln,Bayer Leverkusen,1.51,2.46,2026-04-24T13:30:00+00:00,2026-04-25T13:30:00+00:00
1388582,78,2025,1. FC Heidenheim,FC St. Pauli,1.91,1.84,2026-04-24T13:30:00+00:00,2026-04-25T13:30:00+00:00
1388583,78,2025,FSV Mainz 05,Bayern München,1.4,2.84,2026-04-24T13:30:00+00:00,2026-04-25T13:30:00+00:00
1388586,78,2025,VfL Wolfsburg,Borussia Mönchengladbach,1.6,2.25,2026-04-24T13:30:00+00:00,2026-04-25T13:30:00+00:00
1388581,78,2025,Hamburger SV,1899 Hoffenheim,1.49,2.53,2026-04-24T16:30:00+00:00,2026-04-25T16:30:00+00:00
1388585,78,2025,VfB Stuttgart,Werder Bremen,1.41,2.76,2026-04-25T13:30:00+00:00,2026-04-26T13:30:00+00:00
1388579,78,2025,Borussia Dortmund,SC Freiburg,1.5,2.51,2026-04-25T15:30:00+00:00,2026-04-26T15:30:00+00:00
1388588,78,2025,Bayern München,1. FC Heidenheim,1.24,3.86,2026-05-01T13:30:00+00:00,2026-05-02T13:30:00+00:00
1388590,78,2025,Eintracht Frankfurt,Hamburger SV,1.52,2.45,2026-05-01T13:30:00+00:00,2026-05-02T13:30:00+00:00
1388592,78,2025,1899 Hoffenheim,VfB Stuttgart,1.34,3.1,2026-05-01T13:30:00+00:00,2026-05-02T13:30:00+00:00
1388594,78,2025,Union Berlin,1. FC Köln,1.86,1.88,2026-05-01T13:30:00+00:00,2026-05-02T13:30:00+00:00
1388595,78,2025,Werder Bremen,FC Augsburg,1.59,2.26,2026-05-01T13:30:00+00:00,2026-05-02T13:30:00+00:00
1388587,78,2025,Bayer Leverkusen,RB Leipzig,1.36,3.02,2026-05-01T16:30:00+00:00,2026-05-02T16:30:00+00:00
1388593,78,2025,FC St. Pauli,FSV Mainz 05,2.1,1.69,2026-05-02T13:30:00+00:00,2026-05-03T13:30:00+00:00
1388589,78,2025,Borussia Mönchengladbach,Borussia Dortmund,1.56,2.34,2026-05-02T15:30:00+00:00,2026-05-03T15:30:00+00:00
1388591,78,2025,SC Freiburg,VfL Wolfsburg,1.65,2.16,2026-05-02T17:30:00+00:00,2026-05-03T17:30:00+00:00
